mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_max_depth,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
5.041213417053223,0.39409149696296725,0.1612607479095459,0.011098408346222997,500,10,0.05,"{'n_estimators': 500, 'max_depth': 10, 'learning_rate': 0.05}",0.9927373647441846,0.992809125493035,0.9942005857141906,0.9933295308284471,0.9927389786019873,0.9931631170763688,0.0005640041216563212,4
3.284093475341797,0.10538416298254812,0.12332172393798828,0.005948956665188247,500,8,0.1,"{'n_estimators': 500, 'max_depth': 8, 'learning_rate': 0.1}",0.9927503921694925,0.992594740600996,0.9939259800866809,0.9931579920403036,0.992595682273609,0.9930049574342166,0.0005044382615077107,5
12.576158809661866,0.9109266349960283,0.5852877616882324,0.0777859912813271,1000,20,0.1,"{'n_estimators': 1000, 'max_depth': 20, 'learning_rate': 0.1}",0.9931924448156951,0.9931061460161877,0.994367462451036,0.9939736966448297,0.9934127916684263,0.993610508319235,0.0004843832402619002,2
8.25447211265564,0.7150732087096717,0.3232828140258789,0.045766945557688996,500,20,0.1,"{'n_estimators': 500, 'max_depth': 20, 'learning_rate': 0.1}",0.9933401378477561,0.9932149246402563,0.9944475740908012,0.9941174174977467,0.9935008534950072,0.9937241815143135,0.000476369365973271,1
2.249353790283203,0.48944338382102437,0.06036653518676758,0.004779838698861423,100,20,0.3,"{'n_estimators': 100, 'max_depth': 20, 'learning_rate': 0.3}",0.9932314113265838,0.9926607966192164,0.9940791099471008,0.9937665132326925,0.9932258156243308,0.9933927293499847,0.0004899881496373635,3
